#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000486418	551	72	0.37816	5.76281452178955	1	0.0939556	noncoding
ENST00000486494	973	52	0.31643	10.11259136199951	1	0.0248651	noncoding
ENST00000486532	630	190	0.46069000000000004	9.113718223571777	-1	0.259055	noncoding
ENST00000486585	801	76	0.45458	5.386483573913575	-1	0.0371722	noncoding
ENST00000486657	700	231	0.41083	8.812715339660645	-1	0.272665	noncoding
ENST00000486663	589	137	0.46223	9.300289726257322	-1	0.16129	noncoding
ENST00000486798	2306	747	0.48519	8.694931602478025	-1	0.998999	coding
ENST00000486848	458	81	0.37091	9.3358118057251	1	0.0997028	noncoding
ENST00000486911	3321	85	0.30981	6.7926233291625975	1	0.0751992	noncoding
ENST00000486967	581	28	0.47623	9.303642082214353	1	0.0266774	noncoding
ENST00000487034	615	36	0.32775	11.999967765808105	1	0.0180065	noncoding
ENST00000487075	367	102	0.45674	6.3999227523803714	1	0.562701	coding
ENST00000487093	4782	1059	0.40263	8.670369148254395	1	1	coding
ENST00000487131	733	120	0.41514999999999996	5.607928276062012	-1	0.0630082	noncoding
ENST00000487133	766	95	0.45236000000000004	9.300805473327635	1	0.465105	noncoding
ENST00000487194	274	66	0.46779000000000004	9.300096321105958	-1	0.0730615	noncoding
ENST00000487286	535	107	0.45742	9.466295814514162	-1	0.123295	noncoding
ENST00000487427	805	137	0.40737	8.96711711883545	1	0.778159	coding
ENST00000487459	1681	390	0.37299	8.683004951477052	1	0.999998	coding
ENST00000487466	2335	99	0.2962	9.11423397064209	1	0.0898284	noncoding
ENST00000487476	2265	552	0.44577	8.037225151062014	1	1	coding
ENST00000487507	546	18	0.35703999999999997	4.0500284194946286	1	0.00717663	noncoding
ENST00000487509	4920	256	0.30210000000000004	8.563480567932132	1	0.974663	coding
ENST00000487548	427	45	0.31502	11.008637428283691	1	0.0236117	noncoding
ENST00000487595	623	176	0.41416	8.43563976287842	1	0.974016	coding
ENST00000487603	1898	40	0.32684	8.841919517517091	1	0.0118466	noncoding
ENST00000487607	355	49	0.48722	7.847043418884278	-1	0.0300473	noncoding
ENST00000487638	4233	1076	0.42267	4.679236030578613	1	1	coding
ENST00000487689	668	62	0.44214000000000003	10.169259071350098	-1	0.106326	noncoding
ENST00000487695	3083	1012	0.48146	5.717911720275879	-1	0.999999	coding
ENST00000487802	561	40	0.37744	9.5143892288208	1	0.0177169	noncoding
ENST00000487832	1427	148	0.43778999999999996	4.314954948425293	1	0.988941	coding
ENST00000487845	1389	71	0.34285999999999994	6.523206520080566	1	0.0502724	noncoding
ENST00000487871	362	64	0.36197999999999997	10.463815116882323	1	0.0514432	noncoding
ENST00000487903	8858	1135	0.39614999999999995	6.1722826004028315	1	1	coding
ENST00000487909	4131	869	0.4434100000000001	5.393133735656738	1	1	coding
ENST00000487931	949	223	0.46970000000000006	9.06265926361084	1	0.999526	coding
ENST00000487939	477	31	0.31105	5.998355293273924	1	0.00713881	noncoding
ENST00000488035	502	97	0.40312	8.084931755065917	-1	0.0701803	noncoding
ENST00000488055	2465	87	0.33755999999999997	10.922249794006348	1	0.0895804	noncoding
ENST00000488085	543	128	0.43511999999999995	4.825766944885253	-1	0.089609	noncoding
ENST00000488151	436	104	0.41475	10.238433647155762	-1	0.151765	noncoding
ENST00000488228	560	73	0.45296000000000003	5.242851448059081	-1	0.0358304	noncoding
ENST00000488254	2441	701	0.46207999999999994	9.469132423400882	1	1	coding
ENST00000488322	665	86	0.41397	10.074232673645017	1	0.222489	noncoding
ENST00000488352	2509	141	0.41006	4.0500284194946286	1	0.980043	coding
ENST00000488372	548	45	0.35853999999999997	8.737932014465333	1	0.0161912	noncoding
ENST00000488530	728	172	0.43975	6.148296546936035	-1	0.147311	noncoding
ENST00000488574	2587	402	0.45738999999999996	8.052504158020017	1	1	coding
ENST00000488594	1396	301	0.48388000000000003	5.784868049621582	1	0.999999	coding
ENST00000488607	884	158	0.38223	9.210033988952638	-1	0.163767	noncoding
ENST00000488625	6026	907	0.45721	5.090579795837402	1	1	coding
ENST00000488691	609	80	0.43111	4.445570945739747	-1	0.040819	noncoding
ENST00000488799	425	117	0.40615	5.071084022521972	-1	0.0594034	noncoding
ENST00000488866	981	67	0.41211000000000003	6.904709815979005	1	0.074931	noncoding
ENST00000489049	547	121	0.41943	7.627190208435059	1	0.677728	coding
ENST00000489117	770	56	0.41159	10.246040916442869	1	0.0603841	noncoding
ENST00000489191	566	120	0.44977	6.075258445739746	-1	0.0707366	noncoding
ENST00000489243	1439	369	0.44377999999999995	6.713958168029785	1	1	coding
ENST00000489344	724	125	0.45651	4.370486640930175	1	0.946521	coding
ENST00000489392	966	91	0.4588	10.129095268249511	1	0.480485	noncoding
ENST00000489393	301	44	0.349	4.7658586502075195	1	0.0227253	noncoding
ENST00000489405	1475	226	0.3922	9.065560340881348	1	0.995615	coding
ENST00000489407	373	26	0.38046	10.187503623962403	1	0.0116762	noncoding
ENST00000489461	583	94	0.49998000000000004	5.75815372467041	-1	0.0491736	noncoding
ENST00000489500	564	37	0.37956	9.396992301940916	1	0.0151163	noncoding
ENST00000489598	1039	92	0.40932	5.045620155334471	1	0.454215	noncoding
ENST00000489615	6821	371	0.37212999999999996	6.987581062316894	1	0.999999	coding
ENST00000489683	1850	478	0.36988999999999994	6.502232933044433	1	1	coding
ENST00000489712	543	117	0.44455	5.076483726501464	-1	0.0756234	noncoding
ENST00000489783	749	123	0.37060000000000004	9.709921836853027	-1	0.153541	noncoding
ENST00000489785	577	66	0.48977	7.755703163146973	1	0.13443	noncoding
ENST00000489824	909	155	0.45935	6.524456977844238	1	0.97545	coding
ENST00000489838	360	9	0.43535	5.275022315979004	1	0.00359659	noncoding
ENST00000489934	418	46	0.37954	9.432836723327636	1	0.023235	noncoding
ENST00000490047	12110	1505	0.42773	5.213920402526854	1	1	coding
ENST00000490151	570	170	0.44349999999999995	8.329137992858886	-1	0.16735	noncoding
ENST00000490198	814	103	0.36963999999999997	9.593685340881347	1	0.232188	noncoding
ENST00000490248	226	38	0.42314	10.449954414367674	1	0.0312204	noncoding
ENST00000490316	4408	683	0.36684000000000005	6.1602895736694325	1	1	coding
ENST00000490323	880	114	0.35682	4.246463966369629	1	0.725264	coding
ENST00000490611	649	81	0.43049	4.663832664489747	1	0.394723	noncoding
ENST00000490631	583	192	0.45718	7.716313743591309	-1	0.207702	noncoding
ENST00000490680	3419	1098	0.46392999999999995	4.829802513122559	1	1	coding
ENST00000490696	800	159	0.41237	9.344063758850098	-1	0.173998	noncoding
ENST00000490738	538	51	0.37213	8.739930534362792	1	0.0236444	noncoding
ENST00000490791	667	95	0.39477	10.187181282043458	-1	0.144865	noncoding
ENST00000490904	5451	1062	0.3755	6.006312751770018	1	1	coding
ENST00000490905	2053	224	0.32688	10.123873329162596	1	0.91511	coding
ENST00000490957	4058	886	0.46641000000000005	5.2209684371948235	1	1	coding
ENST00000491062	1768	491	0.45905999999999997	7.152868843078613	1	1	coding
ENST00000491380	601	176	0.4497	5.740135765075684	-1	0.174131	noncoding
ENST00000491493	806	205	0.41182	5.963115119934082	-1	0.200929	noncoding
ENST00000491495	1059	242	0.39465	9.134670448303225	-1	0.277194	noncoding
ENST00000491523	698	36	0.33559	11.999967765808105	1	0.0176753	noncoding
ENST00000491555	3688	719	0.4771	4.8383283615112305	1	1	coding
ENST00000491616	778	105	0.4181	4.273405647277833	-1	0.05813	noncoding
ENST00000491680	1610	253	0.34553999999999996	6.895558738708497	1	0.998608	coding
ENST00000491688	626	117	0.42828	9.795987129211426	-1	0.145798	noncoding
ENST00000491699	1660	147	0.33043	6.924717140197754	1	0.664465	coding
ENST00000491832	3632	1042	0.46985	6.9045392990112315	1	1	coding
ENST00000491975	683	104	0.35370999999999997	9.945102500915528	1	0.195375	noncoding
ENST00000492077	731	62	0.33060999999999996	8.494821739196777	-1	0.10967	noncoding
ENST00000492085	3937	210	0.36117999999999995	5.346184730529784	1	0.997591	coding
ENST00000492135	1143	175	0.4563	9.505814933776854	1	0.988718	coding
ENST00000492164	725	135	0.39252000000000004	10.956482505798338	-1	0.198674	noncoding
ENST00000492183	3181	128	0.37853000000000003	7.987262153625488	1	0.57841	coding
ENST00000492229	306	94	0.45647	4.534808158874512	-1	0.063982	noncoding
ENST00000492275	6577	1716	0.47619	8.415912437438966	1	1	coding
ENST00000492314	607	32	0.37826	7.754054832458496	1	0.00777586	noncoding
ENST00000492349	729	139	0.44881	10.347836494445797	1	0.903607	coding
ENST00000492409	530	133	0.45629	5.251036262512206	-1	0.102415	noncoding
ENST00000492456	492	114	0.38046	8.640455818176271	-1	0.106782	noncoding
ENST00000492478	809	194	0.45943	6.298408317565918	-1	0.216971	noncoding
ENST00000492566	992	227	0.4655	4.666617774963378	1	0.999937	coding
ENST00000492628	604	77	0.36023000000000005	8.461942863464355	1	0.0690793	noncoding
ENST00000492798	374	56	0.47295	10.182346153259278	-1	0.0998004	noncoding
ENST00000492893	601	43	0.33492999999999995	11.34864368438721	1	0.0229009	noncoding
ENST00000492914	735	93	0.44036000000000003	4.271984672546388	1	0.682999	coding
ENST00000492940	556	103	0.42954000000000003	7.928853797912598	1	0.451619	noncoding
ENST00000492942	753	86	0.36168	6.0381994247436515	1	0.148345	noncoding
ENST00000493053	1096	252	0.48603	6.357520866394043	1	0.999963	coding
ENST00000493066	746	218	0.42902000000000007	8.997094917297364	-1	0.275778	noncoding
ENST00000493074	627	127	0.43573999999999996	5.5471105575561515	-1	0.0778938	noncoding
ENST00000493087	2987	423	0.32316	6.840140724182128	1	0.999999	coding
ENST00000493119	716	94	0.43852	9.397185707092284	-1	0.103295	noncoding
ENST00000493288	476	48	0.46982000000000007	9.839954566955566	1	0.090489	noncoding
ENST00000493388	718	185	0.44781	9.272955131530761	1	0.992158	coding
ENST00000493407	659	49	0.34993	8.215157890319826	1	0.0167787	noncoding
ENST00000493409	878	273	0.41843	6.546169471740723	-1	0.405225	noncoding
ENST00000493448	1041	47	0.46449999999999997	10.517259407043458	1	0.095973	noncoding
ENST00000493453	6020	1656	0.43935	4.868680381774902	1	1	coding
ENST00000493480	448	132	0.46821	6.812630653381347	-1	0.089129	noncoding
ENST00000493486	245	23	0.35949	5.823063850402832	-1	0.0200141	noncoding
ENST00000493541	631	181	0.46128	7.940135765075684	1	0.993755	coding
ENST00000493576	1107	110	0.44772	5.970333671569825	1	0.705922	coding
ENST00000493595	811	114	0.39611999999999997	5.472878837585449	-1	0.0548644	noncoding
ENST00000493598	3491	1029	0.45414	8.65882930755615	1	1	coding
ENST00000493643	617	182	0.45543000000000006	5.281445121765136	1	0.997828	coding
ENST00000493652	581	50	0.29759	7.962312889099121	-1	0.127777	noncoding
ENST00000493669	3078	631	0.41708999999999996	6.381847953796386	1	1	coding
ENST00000493678	1088	190	0.47279000000000004	6.329215049743653	1	0.997833	coding
ENST00000493691	310	69	0.43862	4.750114250183105	1	0.222781	noncoding
ENST00000493711	583	30	0.37705	4.093055534362793	1	0.0176263	noncoding
ENST00000493727	937	214	0.42508	9.214224433898927	-1	0.269795	noncoding
ENST00000493782	588	161	0.43334	9.213515281677246	-1	0.180917	noncoding
ENST00000493786	551	86	0.39866	9.525606727600099	1	0.175648	noncoding
ENST00000493789	562	170	0.3418	11.545078849792482	-1	0.150386	noncoding
ENST00000493796	408	128	0.49171999999999993	4.92483730316162	-1	0.11511	noncoding
ENST00000493826	963	196	0.41570999999999997	8.789764595031738	1	0.990857	coding
ENST00000493835	683	52	0.39529000000000003	10.313861656188962	-1	0.121107	noncoding
ENST00000493854	575	128	0.42189999999999994	9.378941154479982	-1	0.138934	noncoding
ENST00000493867	677	65	0.4575	10.125807380676267	1	0.179613	noncoding
ENST00000493935	763	18	0.33514	7.799659156799317	1	0.0034611	noncoding
ENST00000493959	867	75	0.44201	4.324617576599122	1	0.372987	noncoding
ENST00000494002	679	173	0.44408	6.350359153747559	-1	0.150199	noncoding
ENST00000494014	3085	919	0.4739	6.2132066726684565	1	1	coding
ENST00000494094	580	125	0.46381999999999995	4.6304113388061525	1	0.935982	coding
ENST00000494144	1562	236	0.35436	9.514518165588381	1	0.985904	coding
ENST00000494167	579	66	0.39727999999999997	5.413936805725096	-1	0.0263249	noncoding
ENST00000494185	579	164	0.47175	5.673690986633301	-1	0.163821	noncoding
ENST00000494192	959	251	0.4195	5.376082038879395	-1	0.388775	noncoding
ENST00000494241	703	185	0.42317000000000005	5.30497646331787	1	0.997472	coding
ENST00000494243	861	195	0.4782	8.87209072113037	-1	0.279641	noncoding
ENST00000494248	470	115	0.36209	6.068039894104003	1	0.482432	noncoding
ENST00000494250	462	47	0.45527999999999996	10.176221656799317	1	0.0742452	noncoding
ENST00000494284	2854	821	0.45949	6.29238338470459	-1	0.9999	coding
ENST00000494286	582	73	0.42799	4.939672279357908	-1	0.0324774	noncoding
ENST00000494336	1162	183	0.44373000000000007	8.401600456237794	1	0.991545	coding
ENST00000494411	600	131	0.34664	6.812858009338378	1	0.554812	coding
ENST00000494548	505	88	0.42728999999999995	10.095700645446776	-1	0.128928	noncoding
ENST00000494570	647	141	0.47077	4.294379234313964	1	0.981271	coding
ENST00000494621	871	169	0.45180000000000003	4.740053749084471	1	0.996477	coding
ENST00000494648	562	117	0.47395	5.129002952575683	1	0.850479	coding
ENST00000494664	2379	286	0.38634	8.64728946685791	1	0.999803	coding
ENST00000494672	577	98	0.36119	7.827638435363771	1	0.178329	noncoding
ENST00000494697	919	188	0.42491	8.718527030944824	-1	0.201429	noncoding
ENST00000494710	1621	516	0.42909	8.986715507507324	-1	0.904361	coding
ENST00000494766	1003	192	0.46366	6.5938005447387695	1	0.997821	coding
ENST00000494785	2386	732	0.46732	6.263281822204591	1	1	coding
ENST00000494824	565	33	0.45715	10.637106132507324	-1	0.100075	noncoding
ENST00000494982	1083	160	0.43238	4.677360343933105	1	0.99295	coding
ENST00000494983	754	112	0.41591999999999996	9.072265052795409	1	0.521383	coding
ENST00000495008	5164	335	0.32862	5.37386531829834	1	0.999994	coding
ENST00000495028	567	75	0.31677000000000005	9.878957939147949	1	0.0505764	noncoding
ENST00000495148	374	68	0.42013	9.359149360656737	-1	0.0819753	noncoding
ENST00000495200	537	82	0.30887	9.54746150970459	1	0.0582805	noncoding
ENST00000495261	3660	83	0.32223999999999997	9.342838859558107	1	0.0655833	noncoding
ENST00000495288	986	168	0.29902	9.340711402893067	1	0.5	coding
ENST00000495456	478	60	0.36612	7.644071388244629	1	0.0308519	noncoding
ENST00000495473	480	60	0.36648000000000003	7.943423652648927	1	0.031383	noncoding
ENST00000495487	548	96	0.45976	5.604404258728027	-1	0.051978	noncoding
ENST00000495582	220	9	0.40261	5.275022315979004	-1	0.0103437	noncoding
ENST00000495676	867	41	0.38682	10.859779930114744	1	0.0262032	noncoding
ENST00000495692	967	115	0.40171	9.413044929504395	-1	0.127752	noncoding
ENST00000495883	2256	81	0.31307	5.03970890045166	1	0.128905	noncoding
ENST00000496045	576	135	0.41728	5.548588371276855	-1	0.0802441	noncoding
ENST00000496055	3863	158	0.26594	4.981392097473144	1	0.893781	coding
ENST00000496070	273	13	0.39477999999999996	11.999967765808105	1	0.00867784	noncoding
ENST00000496120	1538	371	0.39847	7.0869356155395495	1	1	coding
ENST00000496191	584	74	0.37038	9.697028160095215	1	0.0768159	noncoding
ENST00000496289	554	27	0.45423	5.53852787017822	1	0.0111516	noncoding
ENST00000496333	501	39	0.35927999999999993	9.514260292053223	1	0.0152471	noncoding
ENST00000496334	565	144	0.47781000000000007	8.6467737197876	-1	0.149157	noncoding
ENST00000496455	8631	694	0.39192	6.420782661437988	1	1	coding
ENST00000496558	3839	906	0.46909	5.716149711608887	1	1	coding
ENST00000496617	538	131	0.40689	5.150772285461424	1	0.90618	coding
ENST00000496681	522	32	0.44966999999999996	11.999967765808105	1	0.035988	noncoding
ENST00000496806	770	202	0.46392	8.8324426651001	-1	0.279338	noncoding
ENST00000496808	1702	445	0.49130999999999997	7.961345863342285	1	1	coding
ENST00000496857	1262	315	0.46669000000000005	5.709385871887207	1	1	coding
ENST00000496897	2747	799	0.4795	5.2256292343139625	1	1	coding
ENST00000496925	723	122	0.45096	5.73763484954834	1	0.858218	coding
ENST00000497136	4954	676	0.36837	6.308070945739748	1	1	coding
ENST00000497139	2746	105	0.34239	9.725652122497557	1	0.176199	noncoding
ENST00000497213	552	176	0.44003000000000003	8.938944435119634	1	0.984838	coding
ENST00000497250	1411	181	0.44746	4.35116138458252	1	0.998884	coding
ENST00000497262	421	113	0.4168	5.249728965759277	1	0.762361	coding
ENST00000497277	525	125	0.44492	9.44708423614502	-1	0.143171	noncoding
ENST00000497292	824	125	0.38747999999999994	6.08213596343994	1	0.723565	coding
ENST00000497319	483	65	0.43721	6.493820762634278	1	0.0898229	noncoding
ENST00000497356	523	68	0.47907	5.35931453704834	-1	0.0348009	noncoding
ENST00000497411	625	32	0.34037	5.410526466369628	1	0.00832705	noncoding
ENST00000497423	658	153	0.40927	9.622244834899902	-1	0.17676	noncoding
ENST00000497500	739	151	0.39995	9.269087028503417	1	0.854731	coding
ENST00000497510	722	77	0.414	5.880300712585449	1	0.17295	noncoding
ENST00000497516	1515	505	0.44789	9.13770046234131	-1	0.928373	coding
ENST00000497558	4294	341	0.37861999999999996	5.248023796081542	1	1	coding
ENST00000497559	582	135	0.38767	9.395187187194825	-1	0.14792	noncoding
ENST00000497640	533	63	0.39875	4.927224540710449	-1	0.0241886	noncoding
ENST00000497648	1319	53	0.32244000000000006	5.577405738830565	1	0.0243903	noncoding
ENST00000497705	2007	504	0.46548999999999996	4.9557008743286115	1	1	coding
ENST00000497960	986	91	0.31091	6.729134178161622	1	0.09969	noncoding
ENST00000498009	873	55	0.39117999999999997	4.520768928527832	-1	0.0203411	noncoding
ENST00000498086	3259	950	0.48554	6.812346458435059	1	1	coding
ENST00000498106	885	97	0.4457	6.286870002746583	1	0.471796	noncoding
ENST00000498107	636	149	0.37568	9.593620872497556	1	0.735877	coding
ENST00000498300	805	198	0.45442999999999995	8.207615089416507	1	0.997374	coding
ENST00000498360	951	81	0.43503	9.639715766906736	1	0.234636	noncoding
ENST00000498367	975	101	0.34232	6.578397178649904	1	0.205262	noncoding
ENST00000498399	684	80	0.47446000000000005	5.4370134353637685	1	0.28308	noncoding
ENST00000498497	3101	95	0.31059000000000003	6.019840431213378	1	0.151861	noncoding
ENST00000498499	894	293	0.41758999999999996	6.051897621154786	-1	0.506402	coding
ENST00000498528	352	37	0.34202999999999995	11.999967765808105	1	0.0180252	noncoding
ENST00000498562	790	182	0.46553999999999995	5.273430824279784	-1	0.229816	noncoding
ENST00000498614	2358	360	0.43461000000000005	6.607100868225097	1	1	coding
ENST00000498658	683	186	0.45080000000000003	9.870705986022948	-1	0.278926	noncoding
